date,open,high,low,close,volume
20230316 07:00:00 US/Eastern,1923.91,1924.98,1922.2,1924.08,-1
20230316 07:30:00 US/Eastern,1925.62,1927.2,1923.66,1925.75,-1
20230316 08:00:00 US/Eastern,1928.26,1931.74,1925.62,1928.43,-1
20230316 08:30:00 US/Eastern,1928.75,1932.06,1924.24,1928.92,-1
20230316 09:00:00 US/Eastern,1930.03,1933.62,1926.55,1930.21,-1
20230316 09:30:00 US/Eastern,1926.3,1931.42,1923.29,1926.46,-1
20230316 10:00:00 US/Eastern,1927.01,1930.42,1923.32,1927.17,-1
20230316 10:30:00 US/Eastern,1927.8,1932.45,1919.67,1927.95,-1
20230316 11:00:00 US/Eastern,1920.5,1924.51,1915.26,1920.66,-1
20230316 11:30:00 US/Eastern,1917.29,1921.24,1913.35,1917.45,-1
20230316 12:00:00 US/Eastern,1917.56,1919.63,1915.2,1917.7,-1
20230316 12:30:00 US/Eastern,1917.44,1920.58,1914.33,1917.59,-1
20230316 13:00:00 US/Eastern,1917.19,1920.03,1914.57,1917.37,-1
20230316 13:30:00 US/Eastern,1916.87,1919.73,1914.71,1917.06,-1
20230316 14:00:00 US/Eastern,1918.54,1919.96,1916.25,1918.72,-1
20230316 14:30:00 US/Eastern,1919.36,1921.21,1917.75,1919.57,-1
20230316 15:00:00 US/Eastern,1919.8,1921.24,1918.21,1919.94,-1
20230316 15:30:00 US/Eastern,1919.83,1920.85,1918.99,1920.03,-1
20230316 16:00:00 US/Eastern,1919.39,1920.99,1918.48,1919.56,-1
20230316 16:30:00 US/Eastern,1919.21,1920.5,1914.0,1919.53,-1
20230316 18:00:00 US/Eastern,1919.63,1923.0,1917.91,1920.05,-1
20230316 18:30:00 US/Eastern,1919.59,1920.71,1919.21,1919.78,-1
20230316 19:00:00 US/Eastern,1919.98,1920.76,1919.55,1920.17,-1
20230316 19:30:00 US/Eastern,1921.38,1922.32,1920.46,1921.56,-1
20230316 20:00:00 US/Eastern,1921.52,1922.57,1920.44,1921.68,-1
20230316 20:30:00 US/Eastern,1919.48,1920.9,1918.41,1919.68,-1
20230316 21:00:00 US/Eastern,1920.18,1921.92,1918.23,1920.38,-1
20230316 21:30:00 US/Eastern,1921.8,1922.99,1920.68,1922.04,-1
20230316 22:00:00 US/Eastern,1923.13,1924.6,1922.1,1923.33,-1
20230316 22:30:00 US/Eastern,1926.6,1928.97,1923.98,1926.78,-1
20230316 23:00:00 US/Eastern,1928.29,1929.8,1927.2,1928.44,-1
20230316 23:30:00 US/Eastern,1928.28,1929.52,1927.07,1928.47,-1
20230317 00:00:00 US/Eastern,1928.01,1929.06,1927.18,1928.23,-1
20230317 00:30:00 US/Eastern,1929.13,1931.23,1927.6,1929.3,-1
20230317 01:00:00 US/Eastern,1930.52,1931.42,1929.46,1930.71,-1
20230317 01:30:00 US/Eastern,1930.65,1933.0,1929.05,1930.84,-1
20230317 02:00:00 US/Eastern,1929.48,1931.84,1927.96,1929.7,-1
20230317 02:30:00 US/Eastern,1931.9,1934.57,1930.63,1932.08,-1
20230317 03:00:00 US/Eastern,1930.85,1933.86,1929.03,1930.99,-1
20230317 03:30:00 US/Eastern,1930.78,1932.69,1929.2,1930.92,-1
20230317 04:00:00 US/Eastern,1929.19,1931.31,1927.39,1929.29,-1
20230317 04:30:00 US/Eastern,1929.64,1931.69,1928.37,1929.8,-1
20230317 05:00:00 US/Eastern,1930.76,1932.68,1928.06,1930.94,-1
20230317 05:30:00 US/Eastern,1931.95,1933.12,1930.87,1932.13,-1
20230317 06:00:00 US/Eastern,1931.91,1933.53,1930.9,1932.08,-1
20230317 06:30:00 US/Eastern,1930.67,1932.05,1929.64,1930.87,-1
20230317 07:00:00 US/Eastern,1932.73,1937.36,1929.26,1932.9,-1
20230317 07:30:00 US/Eastern,1934.68,1936.06,1933.84,1934.85,-1
20230317 08:00:00 US/Eastern,1937.69,1941.29,1934.91,1937.85,-1
20230317 08:30:00 US/Eastern,1944.08,1946.22,1940.61,1944.26,-1
20230317 09:00:00 US/Eastern,1948.29,1951.61,1944.41,1948.47,-1
20230317 09:30:00 US/Eastern,1949.13,1952.2,1944.41,1949.28,-1
20230317 10:00:00 US/Eastern,1952.23,1954.96,1949.73,1952.4,-1
20230317 10:30:00 US/Eastern,1960.15,1965.0,1954.19,1960.31,-1
20230317 11:00:00 US/Eastern,1959.66,1964.74,1955.67,1959.85,-1
20230317 11:30:00 US/Eastern,1960.68,1963.24,1957.62,1960.88,-1
20230317 12:00:00 US/Eastern,1958.74,1961.25,1956.53,1958.91,-1
20230317 12:30:00 US/Eastern,1959.69,1962.5,1955.26,1959.85,-1
20230317 13:00:00 US/Eastern,1964.46,1968.95,1961.41,1964.61,-1
20230317 13:30:00 US/Eastern,1971.96,1975.31,1968.02,1972.13,-1
20230317 14:00:00 US/Eastern,1976.12,1980.54,1970.41,1976.29,-1
20230317 14:30:00 US/Eastern,1981.64,1987.98,1976.42,1981.8,-1
20230317 15:00:00 US/Eastern,1981.34,1984.88,1974.1,1981.56,-1
20230317 15:30:00 US/Eastern,1976.74,1979.29,1973.57,1976.94,-1
20230317 16:00:00 US/Eastern,1976.55,1980.53,1975.24,1976.74,-1
20230317 16:30:00 US/Eastern,1984.19,1990.0,1979.81,1984.62,-1
20230319 18:00:00 US/Eastern,1984.67,1998.5,1966.2,1985.33,-1
20230319 18:30:00 US/Eastern,1977.69,1983.85,1975.0,1977.96,-1
20230319 19:00:00 US/Eastern,1978.4,1979.83,1976.92,1978.67,-1
20230319 19:30:00 US/Eastern,1976.88,1979.72,1975.87,1977.12,-1
20230319 20:00:00 US/Eastern,1977.22,1978.65,1975.95,1977.45,-1
20230319 20:30:00 US/Eastern,1974.65,1977.33,1971.77,1974.98,-1
20230319 21:00:00 US/Eastern,1969.5,1972.6,1968.0,1969.77,-1
20230319 21:30:00 US/Eastern,1970.87,1972.85,1969.17,1971.11,-1
20230319 22:00:00 US/Eastern,1970.59,1971.79,1969.21,1970.81,-1
20230319 22:30:00 US/Eastern,1973.53,1975.7,1970.59,1973.73,-1
20230319 23:00:00 US/Eastern,1973.96,1975.56,1972.87,1974.16,-1
20230319 23:30:00 US/Eastern,1972.95,1974.76,1972.44,1973.18,-1
20230320 00:00:00 US/Eastern,1973.87,1975.16,1973.21,1974.06,-1
20230320 00:30:00 US/Eastern,1974.46,1975.66,1972.97,1974.66,-1
20230320 01:00:00 US/Eastern,1974.97,1976.32,1974.36,1975.25,-1
20230320 01:30:00 US/Eastern,1979.29,1988.89,1974.89,1979.49,-1
20230320 02:00:00 US/Eastern,1987.13,1993.57,1981.81,1987.39,-1
20230320 02:30:00 US/Eastern,1988.82,1991.63,1985.33,1989.02,-1
20230320 03:00:00 US/Eastern,1997.59,2008.4,1988.61,1997.83,-1
20230320 03:30:00 US/Eastern,2005.91,2009.92,2002.1,2006.11,-1
20230320 04:00:00 US/Eastern,2001.68,2005.25,1995.57,2001.88,-1
20230320 04:30:00 US/Eastern,2000.64,2006.35,1996.0,2000.85,-1
20230320 05:00:00 US/Eastern,1994.53,1999.58,1990.64,1994.7,-1
20230320 05:30:00 US/Eastern,1989.19,1992.81,1984.1,1989.41,-1
20230320 06:00:00 US/Eastern,1985.25,1988.8,1981.52,1985.45,-1
20230320 06:30:00 US/Eastern,1978.7,1985.04,1974.0,1978.91,-1
20230320 07:00:00 US/Eastern,1982.64,1986.19,1979.62,1982.8,-1
20230320 07:30:00 US/Eastern,1982.08,1984.31,1979.04,1982.27,-1
20230320 08:00:00 US/Eastern,1983.99,1986.73,1981.09,1984.14,-1
20230320 08:30:00 US/Eastern,1978.27,1986.57,1972.39,1978.45,-1
20230320 09:00:00 US/Eastern,1978.23,1982.42,1974.48,1978.36,-1
20230320 09:30:00 US/Eastern,1981.78,1985.0,1977.26,1981.95,-1
20230320 10:00:00 US/Eastern,1971.56,1978.41,1966.0,1971.74,-1
20230320 10:30:00 US/Eastern,1970.58,1973.2,1967.23,1970.76,-1
20230320 11:00:00 US/Eastern,1969.79,1971.82,1967.34,1969.94,-1
20230320 11:30:00 US/Eastern,1971.25,1974.04,1969.17,1971.44,-1
20230320 12:00:00 US/Eastern,1977.12,1981.14,1972.97,1977.28,-1
20230320 12:30:00 US/Eastern,1976.0,1979.06,1974.0,1976.18,-1
20230320 13:00:00 US/Eastern,1976.38,1978.55,1974.14,1976.55,-1
20230320 13:30:00 US/Eastern,1977.81,1979.32,1976.02,1977.98,-1
20230320 14:00:00 US/Eastern,1979.4,1982.1,1976.1,1979.58,-1
20230320 14:30:00 US/Eastern,1982.65,1984.26,1981.2,1982.85,-1
20230320 15:00:00 US/Eastern,1981.67,1984.54,1979.51,1981.89,-1
20230320 15:30:00 US/Eastern,1981.75,1984.04,1977.01,1981.97,-1
20230320 16:00:00 US/Eastern,1978.63,1979.64,1977.11,1978.82,-1
20230320 16:30:00 US/Eastern,1978.74,1982.66,1975.11,1979.04,-1
20230320 18:00:00 US/Eastern,1979.04,1980.16,1977.27,1979.28,-1
20230320 18:30:00 US/Eastern,1978.66,1979.72,1978.12,1978.86,-1
20230320 19:00:00 US/Eastern,1978.46,1979.17,1977.98,1978.64,-1
20230320 19:30:00 US/Eastern,1977.35,1978.51,1976.25,1977.61,-1
20230320 20:00:00 US/Eastern,1978.03,1979.63,1975.36,1978.27,-1
20230320 20:30:00 US/Eastern,1978.81,1982.87,1976.27,1979.01,-1
20230320 21:00:00 US/Eastern,1980.9,1982.99,1979.25,1981.08,-1
20230320 21:30:00 US/Eastern,1981.11,1982.33,1979.97,1981.29,-1
20230320 22:00:00 US/Eastern,1979.98,1980.83,1979.21,1980.11,-1
20230320 22:30:00 US/Eastern,1981.81,1984.8,1979.63,1981.99,-1
20230320 23:00:00 US/Eastern,1982.6,1983.4,1981.92,1982.78,-1
20230320 23:30:00 US/Eastern,1983.78,1985.31,1982.71,1983.96,-1
20230321 00:00:00 US/Eastern,1982.8,1984.0,1981.81,1983.0,-1
20230321 00:30:00 US/Eastern,1981.78,1982.52,1981.0,1981.98,-1
20230321 01:00:00 US/Eastern,1981.48,1982.73,1980.0,1981.67,-1
20230321 01:30:00 US/Eastern,1981.63,1982.99,1980.19,1981.84,-1
20230321 02:00:00 US/Eastern,1980.83,1983.42,1976.73,1981.0,-1
20230321 02:30:00 US/Eastern,1973.44,1977.13,1972.0,1973.66,-1
20230321 03:00:00 US/Eastern,1976.42,1979.05,1973.19,1976.61,-1
20230321 03:30:00 US/Eastern,1974.54,1977.64,1970.23,1974.75,-1
20230321 04:00:00 US/Eastern,1967.29,1971.04,1962.85,1967.47,-1
20230321 04:30:00 US/Eastern,1966.45,1969.04,1964.48,1966.62,-1
20230321 05:00:00 US/Eastern,1966.69,1968.33,1965.39,1966.86,-1
20230321 05:30:00 US/Eastern,1968.22,1970.04,1966.96,1968.39,-1
20230321 06:00:00 US/Eastern,1967.36,1969.61,1965.83,1967.57,-1
20230321 06:30:00 US/Eastern,1966.7,1968.94,1964.32,1966.86,-1
20230321 07:00:00 US/Eastern,1968.04,1969.55,1966.57,1968.19,-1
20230321 07:30:00 US/Eastern,1967.39,1969.12,1965.77,1967.54,-1
20230321 08:00:00 US/Eastern,1964.39,1967.2,1960.55,1964.52,-1
20230321 08:30:00 US/Eastern,1963.53,1966.7,1961.26,1963.69,-1
20230321 09:00:00 US/Eastern,1962.95,1966.1,1958.76,1963.15,-1
20230321 09:30:00 US/Eastern,1957.99,1965.94,1952.02,1958.21,-1
20230321 10:00:00 US/Eastern,1949.77,1954.89,1945.27,1949.96,-1
20230321 10:30:00 US/Eastern,1952.39,1955.14,1949.67,1952.55,-1
20230321 11:00:00 US/Eastern,1950.44,1953.42,1947.5,1950.63,-1
20230321 11:30:00 US/Eastern,1947.22,1949.76,1943.21,1947.4,-1
20230321 12:00:00 US/Eastern,1946.36,1949.19,1943.0,1946.53,-1
20230321 12:30:00 US/Eastern,1942.59,1944.8,1940.01,1942.79,-1
20230321 13:00:00 US/Eastern,1941.79,1945.04,1936.7,1941.98,-1
20230321 13:30:00 US/Eastern,1939.21,1941.67,1936.63,1939.41,-1
20230321 14:00:00 US/Eastern,1940.13,1942.26,1938.77,1940.32,-1
20230321 14:30:00 US/Eastern,1937.13,1939.8,1935.33,1937.34,-1
20230321 15:00:00 US/Eastern,1937.86,1940.0,1935.97,1938.07,-1
20230321 15:30:00 US/Eastern,1938.73,1940.84,1937.11,1938.94,-1
20230321 16:00:00 US/Eastern,1939.83,1940.73,1939.31,1940.04,-1
20230321 16:30:00 US/Eastern,1940.14,1943.0,1936.37,1940.43,-1
20230321 18:00:00 US/Eastern,1940.61,1942.87,1938.36,1940.94,-1
20230321 18:30:00 US/Eastern,1941.3,1942.58,1940.8,1941.56,-1
20230321 19:00:00 US/Eastern,1942.57,1944.0,1941.16,1942.77,-1
20230321 19:30:00 US/Eastern,1943.33,1944.11,1942.5,1943.5,-1
20230321 20:00:00 US/Eastern,1943.24,1944.49,1942.5,1943.42,-1
20230321 20:30:00 US/Eastern,1943.34,1944.89,1942.5,1943.48,-1
20230321 21:00:00 US/Eastern,1944.84,1946.58,1942.84,1945.04,-1
20230321 21:30:00 US/Eastern,1944.19,1945.46,1942.84,1944.37,-1
20230321 22:00:00 US/Eastern,1941.21,1944.03,1940.09,1941.42,-1
20230321 22:30:00 US/Eastern,1940.85,1943.29,1938.95,1941.02,-1
20230321 23:00:00 US/Eastern,1939.98,1941.84,1938.19,1940.16,-1
20230321 23:30:00 US/Eastern,1940.53,1942.09,1939.24,1940.72,-1
20230322 00:00:00 US/Eastern,1938.73,1939.75,1938.0,1938.88,-1
20230322 00:30:00 US/Eastern,1939.01,1940.26,1938.19,1939.24,-1
20230322 01:00:00 US/Eastern,1939.41,1941.47,1938.3,1939.59,-1
20230322 01:30:00 US/Eastern,1939.71,1941.0,1938.01,1939.95,-1
20230322 02:00:00 US/Eastern,1940.33,1942.2,1939.06,1940.54,-1
20230322 02:30:00 US/Eastern,1942.06,1943.77,1941.03,1942.29,-1
20230322 03:00:00 US/Eastern,1939.04,1943.13,1934.23,1939.22,-1
20230322 03:30:00 US/Eastern,1938.79,1941.42,1935.59,1939.01,-1
20230322 04:00:00 US/Eastern,1942.86,1945.26,1939.53,1943.06,-1
20230322 04:30:00 US/Eastern,1942.44,1945.45,1940.37,1942.64,-1
20230322 05:00:00 US/Eastern,1943.42,1944.97,1941.85,1943.6,-1
20230322 05:30:00 US/Eastern,1944.55,1945.95,1942.91,1944.75,-1
20230322 06:00:00 US/Eastern,1944.36,1945.47,1943.5,1944.55,-1
20230322 06:30:00 US/Eastern,1942.08,1944.19,1940.16,1942.25,-1
20230322 07:00:00 US/Eastern,1941.96,1943.64,1940.21,1942.17,-1
20230322 07:30:00 US/Eastern,1941.59,1943.49,1939.76,1941.78,-1
20230322 08:00:00 US/Eastern,1941.75,1943.7,1939.68,1941.92,-1
20230322 08:30:00 US/Eastern,1939.18,1941.91,1937.1,1939.33,-1
20230322 09:00:00 US/Eastern,1939.59,1941.24,1937.39,1939.76,-1
20230322 09:30:00 US/Eastern,1941.88,1944.56,1939.42,1942.05,-1
20230322 10:00:00 US/Eastern,1944.12,1945.82,1942.6,1944.31,-1
20230322 10:30:00 US/Eastern,1946.83,1951.76,1943.35,1947.0,-1
20230322 11:00:00 US/Eastern,1949.54,1952.08,1947.45,1949.71,-1
20230322 11:30:00 US/Eastern,1947.84,1949.24,1946.71,1948.03,-1
20230322 12:00:00 US/Eastern,1946.99,1948.8,1945.6,1947.22,-1
20230322 12:30:00 US/Eastern,1948.71,1950.0,1947.86,1948.95,-1
20230322 13:00:00 US/Eastern,1947.07,1951.0,1945.14,1947.32,-1
20230322 13:30:00 US/Eastern,1948.01,1949.57,1945.0,1948.26,-1
20230322 14:00:00 US/Eastern,1958.18,1966.98,1945.77,1958.48,-1
20230322 14:30:00 US/Eastern,1969.1,1979.04,1955.01,1969.35,-1
20230322 15:00:00 US/Eastern,1963.61,1971.16,1954.18,1963.84,-1
20230322 15:30:00 US/Eastern,1968.39,1975.65,1963.4,1968.67,-1
20230322 16:00:00 US/Eastern,1970.49,1975.33,1967.55,1970.76,-1
20230322 16:30:00 US/Eastern,1967.7,1970.74,1966.86,1968.07,-1
20230322 18:00:00 US/Eastern,1966.51,1974.0,1964.37,1966.96,-1
20230322 18:30:00 US/Eastern,1966.92,1968.5,1965.49,1967.23,-1
20230322 19:00:00 US/Eastern,1967.21,1968.73,1965.55,1967.48,-1
20230322 19:30:00 US/Eastern,1968.35,1970.5,1966.22,1968.52,-1
20230322 20:00:00 US/Eastern,1971.16,1973.09,1969.59,1971.38,-1
20230322 20:30:00 US/Eastern,1971.37,1973.94,1969.78,1971.65,-1
20230322 21:00:00 US/Eastern,1969.65,1973.36,1968.11,1969.88,-1
20230322 21:30:00 US/Eastern,1968.1,1970.0,1966.31,1968.27,-1
20230322 22:00:00 US/Eastern,1971.22,1974.41,1968.88,1971.4,-1
20230322 22:30:00 US/Eastern,1974.99,1976.3,1973.54,1975.2,-1
20230322 23:00:00 US/Eastern,1974.59,1976.57,1973.37,1974.77,-1
20230322 23:30:00 US/Eastern,1975.54,1977.9,1973.44,1975.75,-1
20230323 00:00:00 US/Eastern,1976.27,1977.79,1975.45,1976.46,-1
20230323 00:30:00 US/Eastern,1976.12,1978.43,1974.91,1976.27,-1
20230323 01:00:00 US/Eastern,1977.09,1978.57,1976.11,1977.27,-1
20230323 01:30:00 US/Eastern,1978.62,1980.93,1976.45,1978.83,-1
20230323 02:00:00 US/Eastern,1979.59,1983.68,1976.63,1979.79,-1
20230323 02:30:00 US/Eastern,1980.02,1982.45,1978.18,1980.2,-1
20230323 03:00:00 US/Eastern,1979.29,1983.82,1976.67,1979.44,-1
20230323 03:30:00 US/Eastern,1978.58,1982.96,1974.91,1978.76,-1
20230323 04:00:00 US/Eastern,1976.9,1978.99,1974.21,1977.08,-1
20230323 04:30:00 US/Eastern,1976.27,1977.69,1974.68,1976.47,-1
20230323 05:00:00 US/Eastern,1976.64,1978.15,1974.93,1976.82,-1
20230323 05:30:00 US/Eastern,1976.77,1979.03,1975.24,1976.93,-1
20230323 06:00:00 US/Eastern,1978.48,1980.47,1976.29,1978.63,-1
20230323 06:30:00 US/Eastern,1979.01,1980.88,1977.62,1979.19,-1
20230323 07:00:00 US/Eastern,1976.99,1978.89,1975.54,1977.14,-1
20230323 07:30:00 US/Eastern,1977.54,1978.81,1975.86,1977.72,-1
20230323 08:00:00 US/Eastern,1978.33,1980.51,1977.05,1978.51,-1
20230323 08:30:00 US/Eastern,1970.87,1978.66,1966.52,1971.02,-1
20230323 09:00:00 US/Eastern,1975.09,1979.02,1971.32,1975.28,-1
20230323 09:30:00 US/Eastern,1979.0,1985.0,1975.2,1979.17,-1
20230323 10:00:00 US/Eastern,1982.19,1984.62,1978.92,1982.36,-1
20230323 10:30:00 US/Eastern,1982.24,1984.56,1979.04,1982.41,-1
20230323 11:00:00 US/Eastern,1981.97,1987.0,1977.77,1982.14,-1
20230323 11:30:00 US/Eastern,1984.92,1987.23,1982.09,1985.11,-1
20230323 12:00:00 US/Eastern,1987.8,1993.16,1982.73,1987.96,-1
20230323 12:30:00 US/Eastern,1993.9,1995.36,1992.17,1994.03,-1
20230323 13:00:00 US/Eastern,1992.87,1995.3,1990.82,1993.03,-1
20230323 13:30:00 US/Eastern,1997.0,1999.81,1992.77,1997.15,-1
20230323 14:00:00 US/Eastern,2000.25,2002.37,1998.54,2000.42,-1
20230323 14:30:00 US/Eastern,2000.04,2003.38,1992.52,2000.18,-1
20230323 15:00:00 US/Eastern,1995.32,1999.35,1988.02,1995.49,-1
20230323 15:30:00 US/Eastern,1995.76,1998.43,1993.69,1995.93,-1
20230323 16:00:00 US/Eastern,1996.46,1999.0,1994.37,1996.6,-1
20230323 16:30:00 US/Eastern,1993.44,1995.4,1992.52,1993.67,-1
20230323 18:00:00 US/Eastern,1992.49,1994.01,1990.87,1992.74,-1
20230323 18:30:00 US/Eastern,1991.16,1992.22,1990.09,1991.32,-1
20230323 19:00:00 US/Eastern,1992.41,1993.42,1991.55,1992.55,-1
20230323 19:30:00 US/Eastern,1991.52,1992.77,1990.6,1991.8,-1
20230323 20:00:00 US/Eastern,1991.62,1993.9,1989.66,1991.84,-1
20230323 20:30:00 US/Eastern,1992.99,1994.83,1991.79,1993.24,-1
20230323 21:00:00 US/Eastern,1993.32,1995.0,1991.47,1993.54,-1
20230323 21:30:00 US/Eastern,1991.9,1993.52,1990.21,1992.11,-1
20230323 22:00:00 US/Eastern,1991.55,1992.63,1990.41,1991.76,-1
20230323 22:30:00 US/Eastern,1992.3,1993.59,1991.1,1992.46,-1
20230323 23:00:00 US/Eastern,1990.65,1991.92,1989.76,1990.82,-1
20230323 23:30:00 US/Eastern,1991.75,1993.71,1990.3,1991.98,-1
20230324 00:00:00 US/Eastern,1992.64,1993.39,1991.83,1992.84,-1
20230324 00:30:00 US/Eastern,1992.09,1993.42,1991.11,1992.28,-1
20230324 01:00:00 US/Eastern,1991.31,1993.49,1989.32,1991.47,-1
20230324 01:30:00 US/Eastern,1991.17,1993.26,1990.1,1991.39,-1
20230324 02:00:00 US/Eastern,1989.13,1991.19,1986.25,1989.32,-1
20230324 02:30:00 US/Eastern,1987.13,1988.75,1985.2,1987.32,-1
20230324 03:00:00 US/Eastern,1987.15,1988.6,1985.94,1987.37,-1
20230324 03:30:00 US/Eastern,1988.19,1990.3,1986.72,1988.41,-1
20230324 04:00:00 US/Eastern,1990.17,1993.03,1986.44,1990.32,-1
20230324 04:30:00 US/Eastern,1985.07,1988.19,1981.21,1985.28,-1
20230324 05:00:00 US/Eastern,1987.65,1990.32,1985.36,1987.84,-1
20230324 05:30:00 US/Eastern,1991.59,1995.0,1989.31,1991.83,-1
20230324 06:00:00 US/Eastern,1997.03,2000.5,1994.34,1997.22,-1
20230324 06:30:00 US/Eastern,1995.8,1999.61,1992.66,1995.97,-1
20230324 07:00:00 US/Eastern,1993.25,1995.31,1990.9,1993.45,-1
20230324 07:30:00 US/Eastern,1994.09,1996.2,1992.72,1994.28,-1
20230324 08:00:00 US/Eastern,1995.27,1997.65,1993.2,1995.42,-1
20230324 08:30:00 US/Eastern,1998.81,2003.0,1995.23,1998.96,-1
20230324 09:00:00 US/Eastern,1999.16,2001.99,1995.72,1999.32,-1
20230324 09:30:00 US/Eastern,1995.41,2000.74,1988.64,1995.61,-1
20230324 10:00:00 US/Eastern,1993.83,1998.54,1986.0,1993.98,-1
20230324 10:30:00 US/Eastern,1995.49,1998.35,1992.18,1995.63,-1
20230324 11:00:00 US/Eastern,1993.68,1995.86,1990.62,1993.82,-1
20230324 11:30:00 US/Eastern,1990.85,1995.13,1987.01,1991.01,-1
20230324 12:00:00 US/Eastern,1987.86,1990.78,1983.83,1988.04,-1
20230324 12:30:00 US/Eastern,1985.32,1987.45,1983.87,1985.49,-1
20230324 13:00:00 US/Eastern,1985.07,1987.39,1979.93,1985.25,-1
20230324 13:30:00 US/Eastern,1978.95,1981.95,1975.71,1979.14,-1
20230324 14:00:00 US/Eastern,1977.0,1980.11,1975.25,1977.18,-1
20230324 14:30:00 US/Eastern,1977.61,1979.09,1976.11,1977.81,-1
20230324 15:00:00 US/Eastern,1978.53,1979.74,1977.16,1978.75,-1
20230324 15:30:00 US/Eastern,1977.98,1979.78,1976.0,1978.12,-1
20230324 16:00:00 US/Eastern,1976.4,1977.23,1975.19,1976.56,-1
20230324 16:30:00 US/Eastern,1977.42,1979.89,1975.25,1977.76,-1
20230326 18:00:00 US/Eastern,1972.76,1982.0,1969.03,1973.29,-1
20230326 18:30:00 US/Eastern,1972.49,1974.0,1970.7,1972.73,-1
20230326 19:00:00 US/Eastern,1974.65,1975.71,1972.89,1974.89,-1
20230326 19:30:00 US/Eastern,1975.54,1977.0,1974.76,1975.76,-1
20230326 20:00:00 US/Eastern,1974.95,1976.38,1973.67,1975.23,-1
20230326 20:30:00 US/Eastern,1974.32,1975.69,1972.46,1974.63,-1
20230326 21:00:00 US/Eastern,1976.6,1978.89,1973.32,1976.81,-1
20230326 21:30:00 US/Eastern,1973.49,1975.91,1972.16,1973.65,-1
20230326 22:00:00 US/Eastern,1974.88,1977.26,1973.56,1975.04,-1
20230326 22:30:00 US/Eastern,1975.73,1977.16,1974.58,1975.89,-1
20230326 23:00:00 US/Eastern,1975.75,1977.16,1974.43,1975.94,-1
20230326 23:30:00 US/Eastern,1975.5,1976.62,1974.44,1975.69,-1
20230327 00:00:00 US/Eastern,1974.84,1975.73,1973.9,1975.04,-1
20230327 00:30:00 US/Eastern,1974.4,1975.38,1973.29,1974.52,-1
20230327 01:00:00 US/Eastern,1972.61,1973.98,1971.9,1972.84,-1
20230327 01:30:00 US/Eastern,1972.25,1974.0,1969.32,1972.46,-1
20230327 02:00:00 US/Eastern,1968.88,1972.0,1966.58,1969.08,-1
20230327 02:30:00 US/Eastern,1969.49,1971.41,1967.5,1969.68,-1
20230327 03:00:00 US/Eastern,1968.6,1970.72,1966.2,1968.81,-1
20230327 03:30:00 US/Eastern,1970.06,1972.79,1965.84,1970.26,-1
20230327 04:00:00 US/Eastern,1970.88,1972.4,1969.61,1971.08,-1
20230327 04:30:00 US/Eastern,1968.94,1970.73,1967.33,1969.13,-1
20230327 05:00:00 US/Eastern,1966.02,1968.82,1961.37,1966.21,-1
20230327 05:30:00 US/Eastern,1958.98,1964.49,1956.0,1959.22,-1
20230327 06:00:00 US/Eastern,1954.56,1957.49,1952.11,1954.79,-1
20230327 06:30:00 US/Eastern,1950.55,1954.29,1948.19,1950.76,-1
20230327 07:00:00 US/Eastern,1951.17,1953.34,1949.12,1951.37,-1
20230327 07:30:00 US/Eastern,1952.95,1955.22,1951.5,1953.12,-1
20230327 08:00:00 US/Eastern,1953.39,1958.0,1950.0,1953.53,-1
20230327 08:30:00 US/Eastern,1950.85,1958.39,1944.58,1951.01,-1
20230327 09:00:00 US/Eastern,1948.21,1951.03,1945.21,1948.38,-1
20230327 09:30:00 US/Eastern,1948.05,1951.06,1944.0,1948.22,-1
20230327 10:00:00 US/Eastern,1949.9,1956.4,1945.81,1950.07,-1
20230327 10:30:00 US/Eastern,1954.9,1956.87,1952.88,1955.04,-1
20230327 11:00:00 US/Eastern,1956.45,1958.9,1953.23,1956.61,-1
20230327 11:30:00 US/Eastern,1956.62,1958.13,1954.31,1956.77,-1
20230327 12:00:00 US/Eastern,1958.11,1959.49,1956.57,1958.26,-1
20230327 12:30:00 US/Eastern,1956.91,1958.75,1954.61,1957.08,-1
20230327 13:00:00 US/Eastern,1954.05,1956.39,1952.18,1954.19,-1
20230327 13:30:00 US/Eastern,1951.89,1953.47,1950.75,1952.08,-1
20230327 14:00:00 US/Eastern,1953.31,1954.24,1952.64,1953.43,-1
20230327 14:30:00 US/Eastern,1955.01,1956.91,1953.2,1955.21,-1
20230327 15:00:00 US/Eastern,1957.02,1958.39,1955.38,1957.24,-1
20230327 15:30:00 US/Eastern,1957.07,1958.13,1956.04,1957.28,-1
20230327 16:00:00 US/Eastern,1957.19,1957.81,1956.88,1957.36,-1
20230327 16:30:00 US/Eastern,1956.57,1959.49,1952.91,1956.81,-1
20230327 18:00:00 US/Eastern,1957.25,1960.0,1954.54,1957.74,-1
20230327 18:30:00 US/Eastern,1957.16,1958.12,1956.5,1957.45,-1
20230327 19:00:00 US/Eastern,1957.55,1958.27,1957.02,1957.73,-1
20230327 19:30:00 US/Eastern,1957.65,1958.41,1957.18,1957.84,-1
20230327 20:00:00 US/Eastern,1958.62,1959.93,1957.7,1958.81,-1
20230327 20:30:00 US/Eastern,1958.81,1960.97,1957.89,1958.99,-1
20230327 21:00:00 US/Eastern,1960.86,1963.45,1959.02,1961.05,-1
